EmployeeID;EnvironmentSatisfaction;JobSatisfaction;WorkLifeBalance;DateSurvey
277;3.0;3.0;3.0;31/12/2016
278;2.0;4.0;2.0;31/12/2016
279;1.0;1.0;3.0;31/12/2016
280;4.0;1.0;2.0;31/12/2016
281;4.0;3.0;3.0;31/12/2016
282;4.0;2.0;3.0;31/12/2016
4693;1.0;2.0;3.0;31/12/2016
284;1.0;1.0;3.0;31/12/2016
285;3.0;3.0;4.0;31/12/2016
286;1.0;3.0;3.0;31/12/2016
287;4.0;3.0;2.0;31/12/2016
288;3.0;4.0;2.0;31/12/2016
289;3.0;3.0;3.0;31/12/2016
4700;3.0;3.0;3.0;31/12/2016
291;4.0;4.0;3.0;31/12/2016
292;2.0;3.0;3.0;31/12/2016
293;2.0;1.0;4.0;31/12/2016
294;3.0;2.0;1.0;31/12/2016
295;3.0;4.0;2.0;31/12/2016
296;4.0;4.0;2.0;31/12/2016
297;4.0;1.0;1.0;31/12/2016
298;4.0;2.0;3.0;31/12/2016
299;4.0;4.0;3.0;31/12/2016
300;4.0;1.0;4.0;31/12/2016
301;;4.0;3.0;31/12/2016
302;4.0;3.0;1.0;31/12/2016
303;2.0;1.0;3.0;31/12/2016
304;3.0;1.0;4.0;31/12/2016
4715;4.0;4.0;2.0;31/12/2016
306;3.0;4.0;2.0;31/12/2016
307;2.0;3.0;3.0;31/12/2016
308;1.0;3.0;3.0;31/12/2016
4719;2.0;3.0;3.0;31/12/2016
310;4.0;4.0;3.0;31/12/2016
4721;4.0;1.0;3.0;31/12/2016
312;1.0;1.0;3.0;31/12/2016
313;4.0;4.0;3.0;31/12/2016
314;1.0;;3.0;31/12/2016
315;2.0;3.0;2.0;31/12/2016
4726;4.0;1.0;2.0;31/12/2016
317;2.0;4.0;3.0;31/12/2016
318;4.0;1.0;3.0;31/12/2016
319;3.0;4.0;3.0;31/12/2016
320;4.0;1.0;2.0;31/12/2016
321;1.0;1.0;3.0;31/12/2016
322;3.0;1.0;3.0;31/12/2016
323;1.0;4.0;2.0;31/12/2016
324;4.0;3.0;3.0;31/12/2016
325;3.0;2.0;3.0;31/12/2016
326;3.0;1.0;3.0;31/12/2016
327;2.0;4.0;2.0;31/12/2016
4738;3.0;1.0;3.0;31/12/2016
329;3.0;2.0;3.0;31/12/2016
330;4.0;3.0;3.0;31/12/2016
331;3.0;3.0;3.0;31/12/2016
4742;2.0;1.0;3.0;31/12/2016
333;3.0;3.0;4.0;31/12/2016
4744;1.0;1.0;3.0;31/12/2016
335;3.0;4.0;2.0;31/12/2016
336;3.0;2.0;3.0;31/12/2016
337;3.0;3.0;3.0;31/12/2016
4748;4.0;2.0;3.0;31/12/2016
339;4.0;3.0;3.0;31/12/2016
340;4.0;4.0;3.0;31/12/2016
4751;3.0;3.0;2.0;31/12/2016
342;3.0;2.0;3.0;31/12/2016
343;3.0;3.0;3.0;31/12/2016
344;1.0;3.0;3.0;31/12/2016
345;3.0;4.0;2.0;31/12/2016
346;2.0;3.0;3.0;31/12/2016
347;2.0;2.0;2.0;31/12/2016
348;1.0;1.0;2.0;31/12/2016
349;3.0;4.0;3.0;31/12/2016
4760;3.0;4.0;4.0;31/12/2016
4761;3.0;4.0;2.0;31/12/2016
352;2.0;1.0;3.0;31/12/2016
353;3.0;4.0;3.0;31/12/2016
354;3.0;3.0;4.0;31/12/2016
355;2.0;2.0;3.0;31/12/2016
356;3.0;4.0;1.0;31/12/2016
4767;3.0;3.0;3.0;31/12/2016
358;4.0;4.0;2.0;31/12/2016
359;1.0;3.0;2.0;31/12/2016
360;4.0;2.0;2.0;31/12/2016
361;1.0;1.0;2.0;31/12/2016
362;1.0;1.0;3.0;31/12/2016
363;3.0;1.0;2.0;31/12/2016
364;2.0;4.0;2.0;31/12/2016
365;2.0;4.0;2.0;31/12/2016
366;2.0;4.0;2.0;31/12/2016
367;1.0;4.0;3.0;31/12/2016
368;4.0;1.0;3.0;31/12/2016
369;3.0;3.0;2.0;31/12/2016
370;3.0;4.0;3.0;31/12/2016
371;4.0;3.0;3.0;31/12/2016
372;2.0;4.0;3.0;31/12/2016
373;4.0;4.0;1.0;31/12/2016
374;1.0;4.0;2.0;31/12/2016
375;2.0;4.0;3.0;31/12/2016
376;1.0;1.0;3.0;31/12/2016
377;3.0;1.0;3.0;31/12/2016
378;4.0;3.0;3.0;31/12/2016
4789;4.0;2.0;2.0;31/12/2016
380;4.0;4.0;3.0;31/12/2016
381;3.0;1.0;4.0;31/12/2016
382;3.0;1.0;3.0;31/12/2016
383;1.0;4.0;2.0;31/12/2016
384;2.0;2.0;3.0;31/12/2016
385;2.0;2.0;3.0;31/12/2016
386;3.0;4.0;2.0;31/12/2016
387;4.0;4.0;3.0;31/12/2016
4798;2.0;3.0;3.0;31/12/2016
389;1.0;4.0;3.0;31/12/2016
390;4.0;2.0;3.0;31/12/2016
391;3.0;4.0;3.0;31/12/2016
392;4.0;4.0;3.0;31/12/2016
393;4.0;4.0;2.0;31/12/2016
394;3.0;4.0;3.0;31/12/2016
395;1.0;2.0;3.0;31/12/2016
396;1.0;1.0;3.0;31/12/2016
397;4.0;4.0;3.0;31/12/2016
398;4.0;2.0;4.0;31/12/2016
4809;1.0;4.0;1.0;31/12/2016
400;1.0;4.0;3.0;31/12/2016
401;2.0;1.0;3.0;31/12/2016
402;1.0;4.0;3.0;31/12/2016
4813;4.0;4.0;2.0;31/12/2016
404;1.0;2.0;4.0;31/12/2016
4815;3.0;3.0;2.0;31/12/2016
4816;;4.0;2.0;31/12/2016
407;3.0;4.0;2.0;31/12/2016
408;4.0;4.0;2.0;31/12/2016
4819;2.0;3.0;4.0;31/12/2016
4820;2.0;4.0;2.0;31/12/2016
411;3.0;3.0;3.0;31/12/2016
4822;4.0;1.0;1.0;31/12/2016
413;2.0;3.0;3.0;31/12/2016
414;2.0;2.0;3.0;31/12/2016
415;3.0;3.0;3.0;31/12/2016
416;3.0;1.0;3.0;31/12/2016
417;3.0;2.0;3.0;31/12/2016
418;2.0;3.0;4.0;31/12/2016
419;4.0;4.0;1.0;31/12/2016
420;1.0;2.0;2.0;31/12/2016
421;4.0;3.0;2.0;31/12/2016
422;4.0;3.0;2.0;31/12/2016
423;2.0;4.0;3.0;31/12/2016
424;4.0;1.0;3.0;31/12/2016
425;3.0;2.0;3.0;31/12/2016
4836;3.0;2.0;3.0;31/12/2016
427;1.0;2.0;2.0;31/12/2016
428;3.0;1.0;3.0;31/12/2016
429;4.0;1.0;3.0;31/12/2016
430;3.0;3.0;3.0;31/12/2016
4841;4.0;2.0;4.0;31/12/2016
4842;1.0;1.0;3.0;31/12/2016
433;4.0;4.0;1.0;31/12/2016
434;4.0;2.0;3.0;31/12/2016
435;3.0;1.0;4.0;31/12/2016
4846;3.0;4.0;3.0;31/12/2016
437;2.0;4.0;3.0;31/12/2016
4848;1.0;3.0;1.0;31/12/2016
439;3.0;2.0;2.0;31/12/2016
440;3.0;4.0;3.0;31/12/2016
441;3.0;3.0;3.0;31/12/2016
442;4.0;4.0;2.0;31/12/2016
4853;4.0;3.0;3.0;31/12/2016
444;3.0;3.0;4.0;31/12/2016
445;3.0;3.0;4.0;31/12/2016
446;3.0;4.0;3.0;31/12/2016
447;4.0;4.0;3.0;31/12/2016
448;1.0;3.0;3.0;31/12/2016
4859;2.0;2.0;2.0;31/12/2016
450;3.0;3.0;4.0;31/12/2016
451;1.0;4.0;3.0;31/12/2016
4862;3.0;1.0;3.0;31/12/2016
453;4.0;3.0;3.0;31/12/2016
4864;4.0;1.0;3.0;31/12/2016
455;2.0;4.0;3.0;31/12/2016
456;4.0;4.0;3.0;31/12/2016
457;4.0;4.0;2.0;31/12/2016
458;3.0;2.0;3.0;31/12/2016
459;1.0;3.0;4.0;31/12/2016
460;3.0;2.0;3.0;31/12/2016
461;4.0;1.0;3.0;31/12/2016
462;4.0;4.0;3.0;31/12/2016
4873;1.0;3.0;3.0;31/12/2016
464;4.0;3.0;3.0;31/12/2016
465;3.0;3.0;2.0;31/12/2016
466;4.0;3.0;3.0;31/12/2016
467;4.0;3.0;3.0;31/12/2016
4878;3.0;2.0;1.0;31/12/2016
469;3.0;1.0;3.0;31/12/2016
470;2.0;4.0;3.0;31/12/2016
471;3.0;3.0;3.0;31/12/2016
472;3.0;3.0;2.0;31/12/2016
473;2.0;1.0;2.0;31/12/2016
4884;4.0;1.0;3.0;31/12/2016
4885;2.0;2.0;3.0;31/12/2016
476;4.0;4.0;3.0;31/12/2016
477;2.0;1.0;2.0;31/12/2016
478;1.0;3.0;3.0;31/12/2016
479;3.0;3.0;3.0;31/12/2016
480;4.0;3.0;3.0;31/12/2016
481;4.0;4.0;3.0;31/12/2016
482;1.0;4.0;3.0;31/12/2016
483;2.0;4.0;2.0;31/12/2016
484;4.0;3.0;;31/12/2016
485;1.0;4.0;3.0;31/12/2016
486;3.0;4.0;3.0;31/12/2016
4897;1.0;2.0;1.0;31/12/2016
488;3.0;2.0;3.0;31/12/2016
489;2.0;3.0;3.0;31/12/2016
490;;4.0;3.0;31/12/2016
4901;2.0;1.0;3.0;31/12/2016
4902;1.0;4.0;3.0;31/12/2016
493;4.0;4.0;3.0;31/12/2016
494;4.0;3.0;3.0;31/12/2016
4905;3.0;1.0;3.0;31/12/2016
496;4.0;1.0;3.0;31/12/2016
497;2.0;4.0;2.0;31/12/2016
498;4.0;4.0;4.0;31/12/2016
499;4.0;3.0;3.0;31/12/2016
500;2.0;4.0;2.0;31/12/2016
501;2.0;4.0;1.0;31/12/2016
502;2.0;2.0;3.0;31/12/2016
503;3.0;2.0;3.0;31/12/2016
4914;1.0;3.0;2.0;31/12/2016
4915;1.0;1.0;3.0;31/12/2016
506;3.0;3.0;3.0;31/12/2016
507;4.0;2.0;3.0;31/12/2016
508;3.0;3.0;3.0;31/12/2016
509;2.0;3.0;2.0;31/12/2016
510;4.0;2.0;2.0;31/12/2016
511;3.0;1.0;2.0;31/12/2016
512;1.0;3.0;3.0;31/12/2016
513;4.0;4.0;3.0;31/12/2016
514;3.0;3.0;3.0;31/12/2016
515;1.0;3.0;3.0;31/12/2016
516;4.0;4.0;2.0;31/12/2016
517;3.0;1.0;4.0;31/12/2016
518;3.0;4.0;3.0;31/12/2016
4929;4.0;4.0;3.0;31/12/2016
4930;3.0;1.0;2.0;31/12/2016
521;4.0;1.0;3.0;31/12/2016
4932;1.0;3.0;4.0;31/12/2016
4933;2.0;1.0;2.0;31/12/2016
524;1.0;1.0;3.0;31/12/2016
525;3.0;1.0;2.0;31/12/2016
526;2.0;3.0;3.0;31/12/2016
527;3.0;3.0;2.0;31/12/2016
528;1.0;4.0;3.0;31/12/2016
529;1.0;3.0;3.0;31/12/2016
530;4.0;2.0;3.0;31/12/2016
531;3.0;3.0;4.0;31/12/2016
4942;2.0;1.0;3.0;31/12/2016
533;4.0;4.0;3.0;31/12/2016
4944;4.0;1.0;3.0;31/12/2016
4945;1.0;3.0;3.0;31/12/2016
536;1.0;3.0;2.0;31/12/2016
537;1.0;4.0;2.0;31/12/2016
538;4.0;4.0;3.0;31/12/2016
4949;4.0;4.0;4.0;31/12/2016
4950;1.0;3.0;2.0;31/12/2016
4951;1.0;2.0;3.0;31/12/2016
542;4.0;1.0;3.0;31/12/2016
4953;1.0;2.0;3.0;31/12/2016
4954;4.0;3.0;3.0;31/12/2016
545;4.0;2.0;3.0;31/12/2016
546;3.0;4.0;3.0;31/12/2016
547;1.0;4.0;2.0;31/12/2016
548;2.0;3.0;3.0;31/12/2016
549;2.0;2.0;3.0;31/12/2016
550;3.0;3.0;3.0;31/12/2016
551;3.0;4.0;3.0;31/12/2016
552;4.0;2.0;2.0;31/12/2016
553;1.0;3.0;3.0;31/12/2016
554;4.0;2.0;3.0;31/12/2016
555;3.0;1.0;3.0;31/12/2016
4966;1.0;4.0;3.0;31/12/2016
557;3.0;3.0;4.0;31/12/2016
558;4.0;2.0;4.0;31/12/2016
559;3.0;2.0;2.0;31/12/2016
560;1.0;4.0;3.0;31/12/2016
561;3.0;4.0;3.0;31/12/2016
562;1.0;2.0;1.0;31/12/2016
563;4.0;4.0;3.0;31/12/2016
564;4.0;2.0;3.0;31/12/2016
565;4.0;3.0;2.0;31/12/2016
566;4.0;2.0;2.0;31/12/2016
567;2.0;4.0;3.0;31/12/2016
568;2.0;4.0;2.0;31/12/2016
569;3.0;3.0;4.0;31/12/2016
570;3.0;3.0;3.0;31/12/2016
4981;3.0;3.0;3.0;31/12/2016
4982;1.0;1.0;3.0;31/12/2016
573;2.0;4.0;3.0;31/12/2016
4984;3.0;3.0;2.0;31/12/2016
575;3.0;4.0;3.0;31/12/2016
576;4.0;3.0;3.0;31/12/2016
577;2.0;3.0;2.0;31/12/2016
578;3.0;3.0;1.0;31/12/2016
4989;4.0;1.0;1.0;31/12/2016
580;2.0;3.0;2.0;31/12/2016
4991;3.0;1.0;2.0;31/12/2016
582;2.0;1.0;4.0;31/12/2016
583;4.0;3.0;3.0;31/12/2016
584;4.0;2.0;3.0;31/12/2016
4995;3.0;4.0;2.0;31/12/2016
586;1.0;4.0;3.0;31/12/2016
587;3.0;;3.0;31/12/2016
588;3.0;4.0;1.0;31/12/2016
589;3.0;2.0;4.0;31/12/2016
590;4.0;1.0;3.0;31/12/2016
591;4.0;4.0;4.0;31/12/2016
5002;1.0;3.0;2.0;31/12/2016
593;3.0;1.0;3.0;31/12/2016
594;4.0;1.0;3.0;31/12/2016
595;2.0;4.0;3.0;31/12/2016
596;3.0;1.0;3.0;31/12/2016
597;1.0;3.0;2.0;31/12/2016
598;4.0;4.0;2.0;31/12/2016
599;1.0;3.0;2.0;31/12/2016
5010;3.0;3.0;3.0;31/12/2016
601;4.0;3.0;3.0;31/12/2016
602;2.0;4.0;2.0;31/12/2016
5013;3.0;4.0;3.0;31/12/2016
604;3.0;1.0;3.0;31/12/2016
605;4.0;3.0;3.0;31/12/2016
606;2.0;3.0;3.0;31/12/2016
5017;1.0;1.0;1.0;31/12/2016
608;3.0;1.0;3.0;31/12/2016
609;2.0;2.0;3.0;31/12/2016
610;4.0;1.0;;31/12/2016
611;4.0;1.0;3.0;31/12/2016
612;4.0;2.0;3.0;31/12/2016
613;3.0;1.0;3.0;31/12/2016
5024;4.0;2.0;1.0;31/12/2016
615;2.0;3.0;2.0;31/12/2016
616;3.0;3.0;3.0;31/12/2016
617;3.0;3.0;2.0;31/12/2016
618;4.0;4.0;3.0;31/12/2016
619;3.0;4.0;3.0;31/12/2016
620;4.0;4.0;2.0;31/12/2016
621;4.0;1.0;4.0;31/12/2016
622;2.0;4.0;3.0;31/12/2016
623;3.0;2.0;3.0;31/12/2016
624;4.0;3.0;3.0;31/12/2016
625;3.0;1.0;3.0;31/12/2016
626;1.0;4.0;3.0;31/12/2016
627;2.0;2.0;4.0;31/12/2016
628;3.0;4.0;3.0;31/12/2016
629;4.0;2.0;3.0;31/12/2016
630;1.0;1.0;3.0;31/12/2016
631;3.0;4.0;2.0;31/12/2016
632;1.0;1.0;2.0;31/12/2016
633;4.0;3.0;1.0;31/12/2016
634;1.0;4.0;3.0;31/12/2016
5045;1.0;2.0;4.0;31/12/2016
636;1.0;4.0;3.0;31/12/2016
637;4.0;4.0;3.0;31/12/2016
638;3.0;1.0;2.0;31/12/2016
639;3.0;1.0;3.0;31/12/2016
640;3.0;4.0;3.0;31/12/2016
641;3.0;4.0;3.0;31/12/2016
642;1.0;3.0;4.0;31/12/2016
643;3.0;2.0;2.0;31/12/2016
644;4.0;2.0;2.0;31/12/2016
645;1.0;3.0;3.0;31/12/2016
646;3.0;4.0;3.0;31/12/2016
647;4.0;4.0;4.0;31/12/2016
648;4.0;4.0;2.0;31/12/2016
649;3.0;3.0;2.0;31/12/2016
650;2.0;2.0;3.0;31/12/2016
651;4.0;3.0;3.0;31/12/2016
652;2.0;4.0;3.0;31/12/2016
653;4.0;3.0;3.0;31/12/2016
5064;3.0;4.0;3.0;31/12/2016
655;3.0;4.0;2.0;31/12/2016
5066;1.0;2.0;3.0;31/12/2016
657;4.0;2.0;3.0;31/12/2016
5068;1.0;3.0;1.0;31/12/2016
659;4.0;2.0;3.0;31/12/2016
660;3.0;1.0;3.0;31/12/2016
661;4.0;2.0;2.0;31/12/2016
662;4.0;4.0;2.0;31/12/2016
663;3.0;2.0;4.0;31/12/2016
664;4.0;3.0;2.0;31/12/2016
665;3.0;1.0;2.0;31/12/2016
666;3.0;2.0;4.0;31/12/2016
667;3.0;3.0;3.0;31/12/2016
668;2.0;2.0;3.0;31/12/2016
669;4.0;4.0;4.0;31/12/2016
670;3.0;2.0;3.0;31/12/2016
5081;1.0;4.0;3.0;31/12/2016
672;4.0;4.0;3.0;31/12/2016
673;2.0;3.0;2.0;31/12/2016
674;3.0;3.0;3.0;31/12/2016
5085;2.0;3.0;3.0;31/12/2016
676;4.0;1.0;2.0;31/12/2016
677;4.0;2.0;2.0;31/12/2016
678;3.0;4.0;4.0;31/12/2016
679;;2.0;3.0;31/12/2016
680;3.0;2.0;3.0;31/12/2016
681;1.0;3.0;3.0;31/12/2016
5092;4.0;3.0;3.0;31/12/2016
5093;3.0;1.0;3.0;31/12/2016
684;1.0;4.0;3.0;31/12/2016
685;4.0;3.0;3.0;31/12/2016
686;4.0;1.0;4.0;31/12/2016
687;3.0;4.0;3.0;31/12/2016
688;4.0;1.0;3.0;31/12/2016
5099;4.0;2.0;3.0;31/12/2016
5100;2.0;2.0;2.0;31/12/2016
691;2.0;1.0;3.0;31/12/2016
692;1.0;3.0;3.0;31/12/2016
693;4.0;3.0;2.0;31/12/2016
694;3.0;2.0;3.0;31/12/2016
5105;4.0;2.0;4.0;31/12/2016
5106;1.0;1.0;4.0;31/12/2016
697;3.0;3.0;2.0;31/12/2016
698;4.0;3.0;3.0;31/12/2016
699;4.0;2.0;3.0;31/12/2016
700;3.0;3.0;3.0;31/12/2016
701;4.0;4.0;2.0;31/12/2016
702;3.0;4.0;3.0;31/12/2016
703;3.0;1.0;3.0;31/12/2016
704;3.0;3.0;3.0;31/12/2016
705;3.0;2.0;3.0;31/12/2016
706;2.0;1.0;3.0;31/12/2016
707;3.0;1.0;4.0;31/12/2016
708;4.0;4.0;2.0;31/12/2016
5119;3.0;1.0;2.0;31/12/2016
710;2.0;2.0;3.0;31/12/2016
711;1.0;1.0;2.0;31/12/2016
712;4.0;4.0;3.0;31/12/2016
713;3.0;4.0;3.0;31/12/2016
714;4.0;2.0;2.0;31/12/2016
715;4.0;4.0;4.0;31/12/2016
716;4.0;4.0;3.0;31/12/2016
717;4.0;4.0;3.0;31/12/2016
5128;1.0;3.0;2.0;31/12/2016
719;4.0;2.0;3.0;31/12/2016
720;1.0;3.0;3.0;31/12/2016
721;2.0;3.0;3.0;31/12/2016
722;2.0;3.0;3.0;31/12/2016
5133;3.0;4.0;4.0;31/12/2016
5134;4.0;3.0;2.0;31/12/2016
725;4.0;3.0;3.0;31/12/2016
726;3.0;4.0;4.0;31/12/2016
727;3.0;1.0;3.0;31/12/2016
5138;4.0;3.0;2.0;31/12/2016
729;1.0;4.0;4.0;31/12/2016
730;2.0;2.0;3.0;31/12/2016
731;4.0;4.0;2.0;31/12/2016
732;3.0;3.0;3.0;31/12/2016
733;2.0;4.0;4.0;31/12/2016
734;3.0;2.0;2.0;31/12/2016
735;3.0;3.0;3.0;31/12/2016
736;1.0;3.0;;31/12/2016
737;4.0;3.0;2.0;31/12/2016
738;1.0;3.0;1.0;31/12/2016
739;4.0;4.0;3.0;31/12/2016
5150;4.0;3.0;3.0;31/12/2016
741;1.0;4.0;3.0;31/12/2016
742;3.0;1.0;3.0;31/12/2016
743;3.0;1.0;1.0;31/12/2016
744;1.0;3.0;3.0;31/12/2016
745;3.0;4.0;3.0;31/12/2016
746;1.0;4.0;2.0;31/12/2016
747;3.0;1.0;3.0;31/12/2016
748;2.0;1.0;2.0;31/12/2016
5159;1.0;1.0;3.0;31/12/2016
5160;3.0;4.0;3.0;31/12/2016
751;4.0;4.0;2.0;31/12/2016
752;4.0;1.0;3.0;31/12/2016
753;2.0;4.0;4.0;31/12/2016
754;1.0;2.0;3.0;31/12/2016
5165;2.0;3.0;3.0;31/12/2016
756;4.0;1.0;3.0;31/12/2016
757;1.0;2.0;4.0;31/12/2016
758;4.0;1.0;3.0;31/12/2016
5169;1.0;2.0;4.0;31/12/2016
760;2.0;1.0;4.0;31/12/2016
761;1.0;4.0;2.0;31/12/2016
762;3.0;1.0;2.0;31/12/2016
763;1.0;4.0;2.0;31/12/2016
5174;1.0;1.0;3.0;31/12/2016
765;3.0;3.0;1.0;31/12/2016
766;1.0;1.0;4.0;31/12/2016
767;1.0;3.0;4.0;31/12/2016
768;4.0;3.0;3.0;31/12/2016
769;4.0;4.0;2.0;31/12/2016
770;4.0;2.0;2.0;31/12/2016
771;2.0;3.0;2.0;31/12/2016
772;3.0;3.0;4.0;31/12/2016
773;1.0;4.0;3.0;31/12/2016
5184;1.0;4.0;4.0;31/12/2016
5185;1.0;1.0;4.0;31/12/2016
5186;3.0;2.0;3.0;31/12/2016
777;2.0;1.0;3.0;31/12/2016
778;4.0;2.0;3.0;31/12/2016
5189;2.0;4.0;1.0;31/12/2016
780;2.0;4.0;4.0;31/12/2016
781;3.0;1.0;3.0;31/12/2016
5192;1.0;3.0;3.0;31/12/2016
783;4.0;2.0;3.0;31/12/2016
784;4.0;1.0;3.0;31/12/2016
785;3.0;3.0;3.0;31/12/2016
786;4.0;2.0;2.0;31/12/2016
787;1.0;3.0;2.0;31/12/2016
788;3.0;3.0;4.0;31/12/2016
789;4.0;2.0;2.0;31/12/2016
790;4.0;1.0;3.0;31/12/2016
791;4.0;1.0;3.0;31/12/2016
792;4.0;3.0;2.0;31/12/2016
793;1.0;4.0;3.0;31/12/2016
794;1.0;3.0;2.0;31/12/2016
795;3.0;3.0;2.0;31/12/2016
796;2.0;3.0;2.0;31/12/2016
797;3.0;2.0;3.0;31/12/2016
798;2.0;1.0;2.0;31/12/2016
5209;1.0;3.0;4.0;31/12/2016
5210;1.0;2.0;1.0;31/12/2016
5211;1.0;2.0;4.0;31/12/2016
802;4.0;3.0;3.0;31/12/2016
5213;2.0;1.0;2.0;31/12/2016
804;4.0;2.0;3.0;31/12/2016
805;2.0;3.0;2.0;31/12/2016
806;3.0;3.0;3.0;31/12/2016
807;3.0;3.0;4.0;31/12/2016
808;4.0;3.0;3.0;31/12/2016
809;1.0;2.0;3.0;31/12/2016
810;3.0;3.0;2.0;31/12/2016
5221;3.0;1.0;2.0;31/12/2016
812;1.0;3.0;1.0;31/12/2016
813;3.0;1.0;3.0;31/12/2016
814;3.0;1.0;3.0;31/12/2016
815;4.0;2.0;3.0;31/12/2016
816;3.0;2.0;2.0;31/12/2016
817;4.0;3.0;3.0;31/12/2016
818;3.0;4.0;4.0;31/12/2016
819;2.0;4.0;3.0;31/12/2016
5230;1.0;1.0;1.0;31/12/2016
821;4.0;1.0;4.0;31/12/2016
822;2.0;2.0;3.0;31/12/2016
823;3.0;2.0;4.0;31/12/2016
824;4.0;2.0;1.0;31/12/2016
825;1.0;3.0;3.0;31/12/2016
5236;4.0;1.0;1.0;31/12/2016
827;4.0;3.0;3.0;31/12/2016
5238;4.0;3.0;1.0;31/12/2016
829;3.0;4.0;3.0;31/12/2016
830;2.0;3.0;3.0;31/12/2016
831;3.0;2.0;3.0;31/12/2016
832;1.0;4.0;3.0;31/12/2016
833;3.0;1.0;3.0;31/12/2016
834;4.0;2.0;3.0;31/12/2016
835;4.0;4.0;3.0;31/12/2016
836;4.0;4.0;1.0;31/12/2016
837;1.0;1.0;4.0;31/12/2016
838;2.0;3.0;3.0;31/12/2016
839;3.0;4.0;3.0;31/12/2016
840;3.0;1.0;3.0;31/12/2016
841;4.0;4.0;3.0;31/12/2016
842;1.0;2.0;3.0;31/12/2016
843;2.0;3.0;3.0;31/12/2016
844;4.0;2.0;3.0;31/12/2016
845;3.0;4.0;2.0;31/12/2016
846;3.0;3.0;3.0;31/12/2016
847;;3.0;2.0;31/12/2016
848;1.0;1.0;1.0;31/12/2016
5259;2.0;1.0;3.0;31/12/2016
850;3.0;3.0;3.0;31/12/2016
851;4.0;1.0;3.0;31/12/2016
852;3.0;2.0;3.0;31/12/2016
5263;1.0;1.0;3.0;31/12/2016
5264;3.0;4.0;3.0;31/12/2016
5265;3.0;2.0;3.0;31/12/2016
856;4.0;1.0;2.0;31/12/2016
857;3.0;1.0;2.0;31/12/2016
858;1.0;4.0;1.0;31/12/2016
859;3.0;4.0;3.0;31/12/2016
860;2.0;;2.0;31/12/2016
861;1.0;4.0;3.0;31/12/2016
862;3.0;2.0;;31/12/2016
863;2.0;2.0;4.0;31/12/2016
864;2.0;3.0;3.0;31/12/2016
865;2.0;1.0;3.0;31/12/2016
866;1.0;3.0;3.0;31/12/2016
867;4.0;3.0;3.0;31/12/2016
868;1.0;4.0;4.0;31/12/2016
869;3.0;3.0;3.0;31/12/2016
870;4.0;3.0;3.0;31/12/2016
871;1.0;1.0;3.0;31/12/2016
872;4.0;4.0;3.0;31/12/2016
873;2.0;3.0;2.0;31/12/2016
874;4.0;3.0;2.0;31/12/2016
875;4.0;1.0;3.0;31/12/2016
876;4.0;2.0;3.0;31/12/2016
877;3.0;4.0;2.0;31/12/2016
878;4.0;1.0;1.0;31/12/2016
5289;3.0;2.0;3.0;31/12/2016
880;2.0;3.0;2.0;31/12/2016
881;2.0;3.0;3.0;31/12/2016
882;2.0;4.0;3.0;31/12/2016
883;2.0;4.0;2.0;31/12/2016
884;2.0;2.0;2.0;31/12/2016
885;3.0;1.0;3.0;31/12/2016
886;1.0;1.0;3.0;31/12/2016
887;4.0;1.0;3.0;31/12/2016
888;3.0;3.0;3.0;31/12/2016
889;3.0;4.0;3.0;31/12/2016
890;3.0;1.0;2.0;31/12/2016
891;2.0;1.0;3.0;31/12/2016
892;4.0;1.0;3.0;31/12/2016
893;2.0;1.0;3.0;31/12/2016
894;2.0;1.0;2.0;31/12/2016
895;3.0;4.0;3.0;31/12/2016
5306;2.0;4.0;4.0;31/12/2016
897;4.0;3.0;3.0;31/12/2016
898;3.0;3.0;3.0;31/12/2016
899;1.0;3.0;3.0;31/12/2016
900;3.0;3.0;3.0;31/12/2016
901;3.0;3.0;2.0;31/12/2016
902;1.0;3.0;1.0;31/12/2016
903;4.0;4.0;3.0;31/12/2016
904;4.0;3.0;4.0;31/12/2016
5315;4.0;1.0;3.0;31/12/2016
906;2.0;2.0;1.0;31/12/2016
907;3.0;4.0;2.0;31/12/2016
908;1.0;4.0;3.0;31/12/2016
909;3.0;4.0;3.0;31/12/2016
5320;;4.0;2.0;31/12/2016
911;1.0;4.0;3.0;31/12/2016
912;2.0;3.0;3.0;31/12/2016
913;4.0;4.0;2.0;31/12/2016
5324;1.0;1.0;1.0;31/12/2016
915;3.0;3.0;3.0;31/12/2016
916;2.0;1.0;3.0;31/12/2016
917;4.0;3.0;3.0;31/12/2016
918;4.0;2.0;3.0;31/12/2016
919;1.0;2.0;3.0;31/12/2016
920;4.0;1.0;3.0;31/12/2016
921;3.0;3.0;3.0;31/12/2016
922;4.0;2.0;3.0;31/12/2016
923;1.0;2.0;3.0;31/12/2016
924;3.0;3.0;3.0;31/12/2016
925;4.0;3.0;3.0;31/12/2016
926;4.0;1.0;3.0;31/12/2016
927;2.0;3.0;3.0;31/12/2016
928;3.0;3.0;3.0;31/12/2016
5339;4.0;4.0;4.0;31/12/2016
930;4.0;4.0;4.0;31/12/2016
931;1.0;2.0;2.0;31/12/2016
932;4.0;4.0;3.0;31/12/2016
933;4.0;2.0;2.0;31/12/2016
934;1.0;4.0;3.0;31/12/2016
935;4.0;1.0;2.0;31/12/2016
936;4.0;2.0;3.0;31/12/2016
937;2.0;2.0;3.0;31/12/2016
